Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
0,30.0,Computer,1.0,21.0,Debit Card,Male,2.0,3.0,Grocery,3.0,Married,3.0,1.0,14.0,1.0,2.5284294549424073,2.0,257.87
0,4.713133103427486,Computer,1.0,20.0,Credit Card,Female,2.0,3.0,Mobile Phone,3.0,Single,2.0,0.0,16.0,1.0,1.0,0.0,115.13999999999999
1,0.0,Mobile Phone,2.0,24.0,UPI,Male,2.3267430041991566,1.0,Mobile Phone,5.0,Married,1.0,0.0,17.0,1.0,1.0,0.0,129.56
1,0.0,Mobile Phone,2.0,15.653733594954794,UPI,Male,2.0,4.0,Mobile Phone,5.0,Married,5.0,1.0,15.0,1.0,2.0,0.0,123.35
0,18.0,Computer,3.0,8.0,Debit Card,Female,3.0,3.0,Laptop & Accessory,3.0,Married,5.0,0.0,22.0,3.0,5.0,7.0,151.54
0,9.0,Mobile Phone,1.0,8.0,UPI,Female,3.0,3.0,Laptop & Accessory,4.0,Married,5.0,1.0,22.0,0.0,1.0,0.0,169.62
0,16.0,Computer,3.0,8.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,1.0,Married,2.0,0.0,20.0,5.0,7.0,7.0,156.75
0,0.0,Computer,1.0,15.631422790399562,Debit Card,Female,2.0,3.0,Mobile Phone,1.0,Single,1.0,1.0,14.0,1.0,1.0,2.0,123.78999999999999
0,2.0,Computer,1.0,26.0,Credit Card,Male,2.0,3.0,Mobile Phone,1.0,Married,2.0,0.0,13.0,1.0,3.0,10.0,138.12
0,5.0,Computer,3.0,16.0,E wallet,Male,3.0,3.0,Laptop & Accessory,1.0,Single,9.0,0.0,13.0,1.0,1.0,0.0,146.48
0,15.0,Computer,1.0,16.0,COD,Male,2.7371684792345077,3.0,Mobile Phone,3.0,Married,4.0,0.0,22.0,1.0,3.0,3.0,129.36
0,6.269675972272417,Mobile Phone,1.0,15.0,Debit Card,Female,3.0,3.0,Mobile Phone,3.0,Single,5.0,0.0,12.0,1.0,2.0,0.0,121.05000000000001
0,19.0,Mobile Phone,1.0,8.0,Debit Card,Male,2.0,3.0,Fashion,1.0,Married,4.0,0.0,14.0,1.0,4.0,7.0,185.78
0,1.0,Computer,2.0,6.0,Debit Card,Male,2.5039823350785353,3.0,Mobile Phone,1.0,Married,2.0,0.0,15.0,0.0,2.0,2.0,127.06
0,2.0,Mobile Phone,1.0,35.0,Debit Card,Male,3.0,5.0,Laptop & Accessory,3.0,Married,9.0,0.0,17.0,1.0,1.0,6.0,163.84
0,15.0,Mobile Phone,1.0,14.0,Debit Card,Male,2.0,3.0,Mobile Phone,3.0,Single,5.0,0.0,13.0,1.0,1.0,0.0,139.68
1,0.0,Mobile Phone,3.0,8.0,E wallet,Male,2.0,4.0,Laptop & Accessory,4.0,Single,8.0,1.0,12.0,2.0,2.0,2.0,199.07
0,19.0,Mobile Phone,3.0,9.0,COD,Female,2.0,1.0,Grocery,5.0,Married,3.0,0.0,12.0,1.0,3.440556887232533,8.0,232.25
0,0.0,Mobile Phone,3.0,29.0,Credit Card,Female,2.0,4.0,Laptop & Accessory,3.0,Married,2.0,0.0,21.0,4.0,5.0,8.0,135.4
0,2.0,Mobile Phone,2.0,12.0,Credit Card,Male,2.752723273344432,4.0,Mobile Phone,4.0,Married,2.0,0.0,11.0,1.0,1.0,0.0,128.04
0,16.0,Mobile Phone,1.0,12.0,Credit Card,Female,2.0,4.0,Others,3.0,Married,8.0,0.0,15.457722733212997,3.0,6.0,14.0,293.92
0,21.0,Mobile Phone,1.0,16.0,Debit Card,Male,3.0,4.0,Others,4.0,Married,5.0,0.0,15.77318785866385,3.0,12.0,9.0,296.65
1,0.0,Computer,1.0,16.11473635319034,Debit Card,Male,3.0,4.0,Mobile Phone,1.0,Single,2.0,1.0,24.0,1.0,1.0,0.0,124.38999999999999
1,9.0,Mobile Phone,3.0,16.0,Debit Card,Female,3.0,3.0,Fashion,4.0,Married,6.0,0.0,21.0,0.0,1.0,7.0,173.14
0,0.0,Computer,1.0,21.0,Debit Card,Female,3.0,4.0,Mobile Phone,5.0,Married,1.0,0.0,19.0,7.0,7.0,3.0,147.74
0,12.0,Mobile Phone,1.0,25.0,UPI,Male,2.0,3.0,Laptop & Accessory,1.0,Married,9.0,0.0,14.0,1.0,2.0,2.0,139.02
0,28.0,Mobile Phone,1.0,8.0,COD,Male,2.90975057219974,4.0,Mobile Phone,1.0,Married,9.0,0.0,20.0,0.0,1.0,4.0,126.62
0,1.0,Mobile Phone,3.0,9.0,Credit Card,Female,2.668658380282063,3.0,Mobile Phone,4.0,Married,2.0,0.0,19.0,1.0,1.0,0.0,128.56
1,0.0,Mobile Phone,3.0,15.0,Credit Card,Male,2.0,3.0,Mobile Phone,1.0,Single,2.0,0.0,13.0,0.0,1.0,0.0,110.81
1,0.0,Mobile Phone,1.0,16.072479579645474,Debit Card,Male,3.0,3.0,Mobile Phone,4.0,Single,2.0,1.0,23.0,1.0,1.0,0.0,124.72
0,9.0,Mobile Phone,3.0,16.0,COD,Female,3.0,4.0,Laptop & Accessory,3.0,Married,2.0,1.0,13.0,1.0,1.0,7.0,156.73
0,4.0,Mobile Phone,1.0,26.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,3.0,Married,2.0,0.0,11.0,0.0,1.0,2.0,141.97
0,7.0,Mobile Phone,3.0,10.0,Debit Card,Male,3.0,3.0,Fashion,1.0,Married,3.0,1.0,13.0,0.0,1.0,0.0,197.13
0,6.188619223046989,Mobile Phone,1.0,13.0,Debit Card,Male,2.0,3.0,Mobile Phone,5.0,Single,4.0,0.0,14.0,0.0,1.0,2.0,120.62
0,10.0,Mobile Phone,1.0,13.0,Credit Card,Male,3.0,3.0,Laptop & Accessory,5.0,Married,6.0,1.0,22.0,0.0,1.0,4.0,142.84
0,8.0,Mobile Phone,1.0,22.0,UPI,Female,2.0,4.0,Laptop & Accessory,4.0,Married,1.0,1.0,11.0,1.0,1.0,2.0,147.88
0,18.0,Mobile Phone,1.0,31.0,Debit Card,Female,3.0,4.0,Laptop & Accessory,1.0,Married,1.0,0.0,13.0,0.0,3.0,8.0,159.06
0,9.0,Computer,2.0,8.0,UPI,Male,3.0,4.0,Laptop & Accessory,1.0,Single,2.0,0.0,21.0,1.0,1.0,8.0,138.86
0,13.0,Mobile Phone,1.0,6.0,Debit Card,Male,3.0,3.0,Grocery,5.0,Married,3.0,0.0,11.0,5.576620939970562,11.0,16.0,268.23
0,0.0,Mobile Phone,1.0,6.0,Debit Card,Female,2.724506723501271,4.0,Mobile Phone,3.0,Married,2.0,1.0,13.0,0.0,1.0,0.0,129.33
0,0.0,Mobile Phone,3.0,8.0,Credit Card,Female,2.0,1.0,Laptop & Accessory,3.0,Single,1.0,0.0,14.0,0.0,1.0,7.0,165.0
0,21.0,Computer,1.0,28.0,Credit Card,Female,2.0,3.0,Grocery,1.0,Married,4.0,0.0,11.0,1.832478804959575,4.0,7.0,271.74
0,17.0,Mobile Phone,1.0,6.0,Debit Card,Male,3.0,1.0,Laptop & Accessory,5.0,Married,3.0,0.0,15.0,2.0,2.0,2.0,150.33
1,3.848029394109113,Computer,1.0,22.0,COD,Male,2.0,5.0,Mobile Phone,5.0,Married,2.0,1.0,23.0,3.0,3.0,0.0,123.07
1,19.0,Mobile Phone,1.0,15.501896963303846,Debit Card,Male,3.0,3.0,Mobile Phone,1.0,Single,2.0,0.0,16.0,0.0,1.0,0.0,125.87
0,9.0,Mobile Phone,3.0,23.0,E wallet,Male,2.0,4.0,Laptop & Accessory,4.0,Married,3.0,0.0,16.0,1.0,1.0,3.0,155.07
0,14.0,Mobile Phone,3.0,14.0,E wallet,Female,2.0,3.0,Laptop & Accessory,4.0,Married,6.0,0.0,21.0,1.0,1.0,4.0,143.93
0,15.0,Mobile Phone,1.0,12.0,Credit Card,Male,2.0,3.0,Fashion,5.0,Married,10.0,0.0,13.0,3.0,5.049838991864037,7.0,233.48000000000002
0,4.0,Mobile Phone,3.0,16.0,Credit Card,Female,2.0,3.0,Laptop & Accessory,1.0,Married,3.0,1.0,11.0,0.0,1.0,4.0,165.83
0,7.0,Mobile Phone,3.0,9.0,Credit Card,Female,3.0,4.0,Laptop & Accessory,1.0,Married,4.0,1.0,12.0,0.0,1.0,1.0,181.03
0,4.0,Mobile Phone,1.0,10.0,Credit Card,Female,3.0,1.0,Mobile Phone,3.0,Married,9.0,0.0,12.0,2.0,2.0,2.0,139.78
0,0.0,Computer,1.0,16.03541110716163,UPI,Male,3.0,1.0,Mobile Phone,1.0,Married,1.0,0.0,18.0,2.0,7.0,7.0,125.44
0,18.0,Computer,1.0,6.0,Credit Card,Male,2.0,3.0,Laptop & Accessory,3.0,Single,5.0,0.0,12.0,1.0,1.0,3.0,153.99
0,6.0,Mobile Phone,3.0,16.0,E wallet,Male,2.0,3.0,Laptop & Accessory,3.0,Single,2.0,0.0,14.0,0.0,1.0,9.0,154.87
0,1.0,Computer,3.0,6.0,Debit Card,Male,2.0,4.0,Laptop & Accessory,1.0,Married,2.0,1.0,12.0,0.0,1.0,7.0,168.34
1,0.0,Computer,3.0,30.0,COD,Male,2.0,1.0,Mobile Phone,5.0,Single,2.0,0.0,17.0,1.0,1.0,0.0,110.91
0,12.0,Computer,3.0,27.0,Debit Card,Female,2.0,5.0,Laptop & Accessory,3.0,Married,7.0,0.0,19.0,0.0,1.0,2.0,157.36
0,5.223586003742801,Mobile Phone,1.0,8.0,COD,Male,2.0,3.0,Mobile Phone,4.0,Married,2.0,0.0,11.0,1.0,1.0,2.0,122.25999999999999
0,7.0,Computer,1.0,28.0,UPI,Male,2.0,4.0,Laptop & Accessory,1.0,Married,2.0,1.0,15.0,3.0,6.0,11.0,157.47
1,0.0,Mobile Phone,3.0,19.0,E wallet,Female,2.0,3.0,Laptop & Accessory,3.0,Single,4.0,1.0,11.0,2.0,2.0,2.0,198.54
0,20.0,Computer,1.0,20.0,COD,Male,3.0,3.0,Laptop & Accessory,4.0,Married,9.0,0.0,18.0,0.0,1.0,7.0,154.67
0,29.0,Mobile Phone,3.0,17.0,E wallet,Female,2.0,4.0,Laptop & Accessory,5.0,Married,5.0,0.0,16.0,0.0,1.0,0.0,153.8
0,12.0,Mobile Phone,1.0,15.0,Credit Card,Male,2.0,3.0,Laptop & Accessory,5.0,Married,2.0,0.0,25.0,4.0,7.0,9.0,151.51
0,5.024836175850034,Computer,1.0,14.0,Credit Card,Female,2.0,4.0,Laptop & Accessory,4.0,Married,2.0,1.0,16.0,1.0,1.0,7.0,121.33000000000001
0,30.0,Mobile Phone,3.0,27.0,Debit Card,Female,3.0,3.0,Grocery,1.0,Married,5.0,1.0,13.0,0.6750951241888385,1.0,0.0,278.75
1,0.0,Computer,1.0,15.63104875928841,Debit Card,Female,2.0,1.0,Mobile Phone,3.0,Single,4.0,1.0,14.0,0.0,1.0,3.0,124.32
0,11.0,Mobile Phone,1.0,15.0,Debit Card,Male,3.0,3.0,Mobile Phone,1.0,Married,3.0,0.0,19.0,1.0,1.0,3.0,147.71
0,22.0,Computer,1.0,8.0,Debit Card,Male,2.0,3.0,Others,1.0,Married,4.0,0.0,15.0,1.9813848830145258,4.0,3.0,291.61
0,15.0,Mobile Phone,3.0,18.0,E wallet,Male,3.0,3.0,Laptop & Accessory,1.0,Married,4.0,1.0,12.0,0.0,1.0,0.0,150.87
1,0.0,Computer,2.0,28.0,UPI,Female,2.854826088218837,4.0,Mobile Phone,4.0,Married,2.0,0.0,12.0,1.0,1.0,0.0,128.63
0,8.0,Mobile Phone,3.0,24.0,Credit Card,Male,3.0,3.0,Laptop & Accessory,5.0,Married,1.0,0.0,16.0,0.0,1.0,4.0,0.0
0,5.636041933677643,Computer,1.0,22.0,Credit Card,Male,2.0,3.0,Mobile Phone,3.0,Single,2.0,0.0,14.0,0.0,1.0,4.0,121.44
0,4.0,Computer,1.0,9.0,Credit Card,Male,2.5643547356717256,3.0,Mobile Phone,5.0,Married,2.0,1.0,13.0,0.0,2.0,3.0,130.65
0,9.0,Computer,1.0,15.0,Debit Card,Male,2.3649165480583463,1.0,Mobile Phone,4.0,Married,2.0,0.0,22.0,1.0,1.0,2.0,128.1
0,7.0,Mobile Phone,3.0,6.0,E wallet,Male,2.0,3.0,Fashion,1.0,Single,2.0,0.0,21.0,1.0,2.0,1.0,198.88
0,7.0,Mobile Phone,3.0,19.0,Credit Card,Male,2.0,3.0,Fashion,3.0,Married,2.0,0.0,18.0,1.0,1.0,1.0,186.28
0,0.0,Mobile Phone,1.0,6.0,Credit Card,Male,2.6480499889233124,3.0,Mobile Phone,5.0,Single,1.0,0.0,13.0,3.0,7.0,6.0,128.67
0,2.0,Mobile Phone,1.0,6.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,5.0,Married,1.0,0.0,12.0,1.0,1.0,2.0,153.73
0,5.0,Computer,1.0,21.0,Credit Card,Female,2.0,3.0,Laptop & Accessory,1.0,Married,6.0,0.0,18.0,0.0,1.0,2.0,166.67
0,4.0,Computer,1.0,6.0,Debit Card,Male,2.0,5.0,Laptop & Accessory,5.0,Married,2.0,0.0,21.0,1.0,8.0,7.0,150.03
1,0.0,Mobile Phone,1.0,15.528420909743714,COD,Male,2.0,4.0,Mobile Phone,1.0,Married,6.0,0.0,12.0,0.0,1.0,3.0,123.66999999999999
0,11.0,Mobile Phone,3.0,6.0,Debit Card,Male,2.7545650315827874,4.0,Mobile Phone,5.0,Single,5.0,0.0,14.0,0.0,1.0,0.0,128.58
0,8.0,Mobile Phone,3.0,13.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,1.0,Married,2.0,1.0,11.0,1.0,1.0,9.0,152.04
0,0.0,Mobile Phone,3.0,15.0,E wallet,Male,2.0,3.0,Laptop & Accessory,1.0,Single,2.0,0.0,14.0,0.0,1.0,7.0,141.05
0,5.0,Mobile Phone,1.0,11.0,Debit Card,Male,2.0,4.0,Laptop & Accessory,1.0,Single,9.0,0.0,24.0,0.0,1.0,0.0,196.79
1,0.0,Computer,3.0,32.0,E wallet,Male,3.0,3.0,Laptop & Accessory,1.0,Married,2.0,1.0,11.0,0.0,1.0,8.0,156.17
1,16.0,Mobile Phone,3.0,30.0,Debit Card,Male,3.0,3.0,Fashion,5.0,Single,7.0,1.0,13.0,2.0,2.0,2.0,204.48
0,27.0,Mobile Phone,1.0,15.0,Debit Card,Female,2.4342163393192746,3.0,Laptop & Accessory,3.0,Married,4.0,0.0,11.0,0.0,2.0,3.0,128.97
0,6.0,Computer,1.0,13.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,3.0,Married,2.0,0.0,20.0,2.0,2.0,8.0,159.68
0,16.0,Mobile Phone,1.0,17.0,Debit Card,Male,1.0,3.0,Fashion,3.0,Married,2.0,0.0,17.0,1.0,1.0,9.0,175.1
0,11.0,Computer,2.0,6.0,UPI,Male,2.479964278006431,3.0,Mobile Phone,4.0,Married,1.0,1.0,11.0,1.0,1.0,2.0,129.91
0,28.0,Mobile Phone,2.0,32.0,UPI,Male,3.0,1.0,Others,4.0,Married,5.0,1.0,15.589147838248508,1.0,1.0,4.0,296.36
0,4.0,Mobile Phone,1.0,8.0,Credit Card,Female,2.0,5.0,Mobile Phone,1.0,Married,2.0,1.0,11.0,1.0,1.0,0.0,111.28999999999999
0,12.0,Mobile Phone,3.0,21.0,E wallet,Male,3.0,3.0,Grocery,5.0,Single,1.0,0.0,12.0,4.0,6.83406194886118,10.0,233.41000000000003
0,15.0,Computer,1.0,29.0,Debit Card,Male,2.0,4.0,Laptop & Accessory,3.0,Single,2.0,0.0,12.0,2.0,3.0,7.0,143.32
0,4.0,Computer,1.0,16.0,Credit Card,Female,2.0,3.0,Fashion,3.0,Married,5.0,0.0,20.0,3.0,4.0,5.236341052730728,210.31
0,27.0,Mobile Phone,1.0,16.0,Credit Card,Female,3.0,3.0,Laptop & Accessory,5.0,Single,7.0,1.0,19.0,0.0,1.0,4.0,144.4
0,0.0,Mobile Phone,1.0,6.0,Debit Card,Male,2.0,4.0,Laptop & Accessory,3.0,Single,2.0,0.0,12.0,1.0,1.0,2.0,146.17
0,0.0,Mobile Phone,1.0,15.646327553140534,UPI,Male,3.0,3.0,Mobile Phone,1.0,Single,2.0,0.0,13.0,1.0,1.0,4.0,126.47
0,13.0,Computer,1.0,17.0,COD,Female,3.0,3.0,Laptop & Accessory,3.0,Married,2.0,0.0,11.0,2.0,9.0,4.0,163.23
0,13.0,Mobile Phone,3.0,8.0,E wallet,Female,3.0,3.0,Laptop & Accessory,4.0,Married,4.0,0.0,14.0,1.0,5.0,10.0,156.77
0,6.44160217714192,Mobile Phone,2.0,8.0,UPI,Female,2.0,3.0,Mobile Phone,4.0,Married,5.0,0.0,14.0,0.0,1.0,2.0,121.87
0,3.0,Mobile Phone,1.0,6.0,Credit Card,Male,3.0,3.0,Mobile Phone,4.0,Married,2.0,0.0,13.0,0.0,1.0,7.0,137.48
0,0.0,Mobile Phone,1.0,8.0,UPI,Male,2.0,3.0,Mobile Phone,3.0,Married,7.0,1.0,19.0,0.0,1.0,2.0,139.77
0,20.0,Mobile Phone,1.0,31.0,Credit Card,Male,2.0,3.0,Fashion,3.0,Single,3.0,0.0,23.0,1.0,12.0,11.0,186.33
0,4.515970471824344,Computer,1.0,6.0,Credit Card,Male,2.0,4.0,Mobile Phone,3.0,Married,2.0,0.0,12.0,0.0,1.0,0.0,120.08000000000001
0,11.0,Mobile Phone,3.0,6.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,4.0,Married,1.0,0.0,15.0,4.0,5.0,8.0,144.4
0,4.0,Mobile Phone,3.0,8.0,Debit Card,Male,2.6207137069774844,3.0,Mobile Phone,3.0,Married,1.0,0.0,19.0,1.0,1.0,2.0,130.67
0,11.0,Computer,1.0,12.0,Debit Card,Male,3.0,4.0,Laptop & Accessory,3.0,Married,3.0,0.0,11.0,2.0,7.0,7.0,153.21
0,15.0,Mobile Phone,1.0,24.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,5.0,Married,7.0,1.0,17.0,0.0,1.0,2.0,154.1
0,14.0,Mobile Phone,1.0,6.0,Debit Card,Male,2.6130511314454283,3.0,Mobile Phone,1.0,Married,4.0,0.0,22.0,0.0,1.0,0.0,127.82
0,20.0,Computer,1.0,6.0,Credit Card,Female,3.0,3.0,Fashion,4.0,Married,1.0,0.0,18.0,0.0,5.0,7.422356810918327,219.57
0,8.0,Mobile Phone,1.0,17.0,Credit Card,Male,2.0,3.0,Mobile Phone,3.0,Married,8.0,1.0,11.0,0.0,2.0,2.0,126.6
0,0.0,Mobile Phone,1.0,6.0,Debit Card,Male,3.0,3.0,Mobile Phone,3.0,Single,1.0,0.0,12.0,0.0,1.0,2.0,133.75
0,8.0,Mobile Phone,1.0,15.0,Credit Card,Male,2.0,3.0,Laptop & Accessory,3.0,Single,2.0,0.0,19.0,0.0,1.0,8.0,150.98
0,6.0,Mobile Phone,1.0,21.0,Credit Card,Female,3.0,3.0,Laptop & Accessory,1.0,Married,1.0,1.0,13.0,5.0,8.0,1.0,12.0
0,5.0,Mobile Phone,1.0,35.0,Debit Card,Female,2.960776376798185,4.0,Mobile Phone,4.0,Single,2.0,0.0,13.0,3.0,4.0,1.0,128.37
0,13.0,Mobile Phone,1.0,15.625660747283884,Debit Card,Male,2.0,3.0,Mobile Phone,1.0,Married,9.0,0.0,19.0,0.0,1.0,0.0,124.06
0,2.309997822020997,Mobile Phone,3.0,6.0,Credit Card,Male,3.0,4.0,Mobile Phone,4.0,Married,1.0,0.0,14.0,0.0,2.0,2.0,122.69
0,12.0,Mobile Phone,1.0,30.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,1.0,Single,8.0,0.0,13.0,1.0,1.0,7.0,141.08
0,11.0,Mobile Phone,1.0,16.0,Credit Card,Female,2.0,5.0,Fashion,3.0,Married,4.0,0.0,12.0,1.0,3.9583764246105644,11.0,232.06
0,5.0,Mobile Phone,3.0,6.0,E wallet,Female,2.0,3.0,Fashion,1.0,Married,2.0,0.0,19.0,3.0,5.0,7.0,204.22
0,10.0,Mobile Phone,1.0,16.0,Debit Card,Female,2.0,1.0,Fashion,1.0,Married,2.0,1.0,25.0,0.0,2.389769530164202,8.0,237.44
0,0.0,Mobile Phone,3.0,14.0,UPI,Female,2.0,3.0,Laptop & Accessory,3.0,Married,1.0,1.0,22.0,1.0,1.0,4.0,149.07
0,25.0,Computer,3.0,126.0,Debit Card,Male,2.0,3.0,Mobile Phone,1.0,Married,3.0,0.0,15.0,1.0,1.0,0.0,134.82
0,17.0,Mobile Phone,1.0,15.31539368942744,Credit Card,Male,2.0,3.0,Mobile Phone,1.0,Single,7.0,1.0,12.0,0.0,1.0,2.0,124.36000000000001
0,0.0,Mobile Phone,3.0,15.515155613534613,Credit Card,Male,2.0,3.0,Mobile Phone,5.0,Single,2.0,1.0,11.0,1.0,1.0,2.0,123.80000000000001
0,12.0,Computer,1.0,15.0,Debit Card,Male,2.0,3.0,Others,1.0,Single,3.0,0.0,15.497384889959022,0.0,1.0,3.0,294.31
1,3.3447203238642604,Computer,3.0,15.0,E wallet,Male,2.0,3.0,Mobile Phone,5.0,Married,2.0,0.0,19.0,1.0,1.0,0.0,117.9
0,9.0,Mobile Phone,3.0,9.0,Credit Card,Female,3.0,4.0,Fashion,1.0,Married,1.0,0.0,19.0,3.0,3.0,4.0,176.44
0,9.0,Computer,1.0,10.0,Debit Card,Female,3.0,3.0,Laptop & Accessory,4.0,Married,8.0,0.0,13.0,1.0,1.0,2.0,151.31
0,29.0,Computer,1.0,6.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,3.0,Married,2.0,0.0,21.0,0.0,1.0,9.0,163.06
1,0.0,Mobile Phone,1.0,6.0,Credit Card,Male,2.0,3.0,Mobile Phone,1.0,Married,10.0,1.0,14.0,2.0,2.0,2.0,147.87
0,15.0,Mobile Phone,1.0,8.0,Debit Card,Male,2.0,3.0,Others,3.0,Married,6.0,0.0,11.0,1.8526975084684332,4.0,14.0,288.8
1,19.0,Mobile Phone,1.0,15.48271565875785,COD,Male,3.0,3.0,Mobile Phone,3.0,Married,9.0,0.0,11.0,6.0,9.0,8.0,123.38999999999999
0,14.0,Mobile Phone,1.0,34.0,Debit Card,Female,2.0,4.0,Grocery,4.0,Married,1.0,0.0,23.0,1.0,3.927832443193894,10.0,235.7
0,7.0,Mobile Phone,3.0,34.0,E wallet,Female,3.0,4.0,Laptop & Accessory,3.0,Married,2.0,0.0,21.0,1.0,1.0,7.0,167.12
0,9.0,Computer,3.0,21.0,E wallet,Male,2.0,5.0,Laptop & Accessory,1.0,Married,2.0,0.0,24.0,4.0,11.0,11.0,154.06
0,14.0,Mobile Phone,3.0,9.0,Debit Card,Male,2.0,4.0,Laptop & Accessory,4.0,Married,3.0,0.0,11.0,0.0,1.0,4.0,189.38
0,5.0,Mobile Phone,1.0,15.622003794853386,COD,Male,3.0,3.0,Mobile Phone,5.0,Single,2.0,0.0,14.0,1.0,1.0,2.0,124.38999999999999
0,8.0,Mobile Phone,2.0,32.0,Debit Card,Female,2.0,3.0,Fashion,1.0,Single,2.0,1.0,16.0,1.0,1.0,7.0,188.37
0,11.0,Mobile Phone,3.0,16.0,Debit Card,Female,3.0,3.0,Laptop & Accessory,1.0,Married,2.0,0.0,11.0,0.0,1.0,9.0,153.43
1,13.0,Computer,3.0,6.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,3.0,Married,8.0,0.0,12.0,1.0,1.0,1.0,167.28
0,9.0,Mobile Phone,3.0,17.0,E wallet,Female,3.0,4.0,Laptop & Accessory,1.0,Married,5.0,0.0,13.0,1.0,1.0,0.0,166.52
0,18.0,Mobile Phone,3.0,26.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,3.0,Single,9.0,0.0,15.0,1.0,1.0,1.0,148.5
0,13.0,Mobile Phone,1.0,8.0,Debit Card,Male,2.6851354900395625,4.0,Mobile Phone,3.0,Single,3.0,0.0,14.0,0.0,2.0,2.0,128.09
0,8.0,Computer,1.0,24.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,3.0,Married,2.0,1.0,14.0,1.0,1.0,2.0,156.89
0,5.190227913470112,Mobile Phone,1.0,8.0,Credit Card,Female,3.0,3.0,Mobile Phone,3.0,Married,3.0,0.0,14.0,1.0,1.0,2.0,120.00999999999999
0,8.0,Mobile Phone,1.0,6.0,Debit Card,Female,2.815698105217738,5.0,Mobile Phone,1.0,Married,2.0,0.0,12.0,0.0,1.0,1.0,129.77
0,2.0,Mobile Phone,1.0,19.0,UPI,Male,2.0,4.0,Laptop & Accessory,4.0,Married,5.0,1.0,13.0,1.0,1.0,3.0,140.25
0,2.0,Mobile Phone,1.0,34.0,Credit Card,Female,3.0,4.0,Mobile Phone,5.0,Single,2.0,0.0,14.0,0.0,1.0,4.0,137.85
1,13.0,Mobile Phone,3.0,34.0,E wallet,Male,2.0,4.0,Fashion,5.0,Married,5.0,1.0,13.0,0.0,2.0,0.0,208.54000000000002
0,12.0,Mobile Phone,3.0,30.0,E wallet,Female,2.0,4.0,Grocery,1.0,Married,1.0,0.0,11.0,1.0,9.0,9.17637461335768,220.31
0,4.0,Computer,1.0,11.0,Credit Card,Male,3.0,3.0,Laptop & Accessory,5.0,Single,1.0,0.0,19.0,0.0,1.0,7.0,199.36
0,0.0,Mobile Phone,3.0,11.0,UPI,Female,2.746179556420447,4.0,Mobile Phone,3.0,Single,1.0,0.0,18.0,0.0,1.0,0.0,129.66
0,9.0,Computer,1.0,15.655805422304462,Credit Card,Male,2.0,1.0,Laptop & Accessory,1.0,Married,5.0,0.0,17.0,0.0,1.0,3.0,125.71000000000001
0,12.0,Mobile Phone,1.0,12.0,Credit Card,Male,2.0,4.0,Fashion,5.0,Married,5.0,0.0,15.0,1.0,1.0,7.0,199.91
0,0.0,Mobile Phone,1.0,10.0,Debit Card,Male,2.0,1.0,Laptop & Accessory,4.0,Married,2.0,1.0,20.0,1.0,1.0,3.0,161.42
0,22.0,Computer,3.0,8.0,Credit Card,Male,3.0,4.0,Laptop & Accessory,4.0,Married,3.0,0.0,14.0,1.0,1.0,8.0,153.9
0,7.0,Mobile Phone,1.0,14.0,Credit Card,Male,2.0,1.0,Laptop & Accessory,3.0,Married,3.0,0.0,12.0,0.0,1.0,2.0,144.04
1,4.0,Mobile Phone,3.0,6.0,Debit Card,Female,3.0,3.0,Laptop & Accessory,1.0,Single,9.0,1.0,11.0,0.0,1.0,5.0,159.93
0,22.0,Computer,1.0,14.0,Debit Card,Male,3.0,4.0,Laptop & Accessory,4.0,Married,2.0,0.0,23.0,0.0,1.0,7.0,151.3
1,6.710011640833846,Mobile Phone,1.0,8.0,UPI,Male,3.0,4.0,Mobile Phone,3.0,Single,7.0,1.0,15.0,0.0,1.0,0.0,120.9
0,6.0,Computer,1.0,9.0,Debit Card,Female,2.562376835540551,3.0,Mobile Phone,3.0,Married,2.0,1.0,11.0,2.0,3.0,0.0,129.09
0,0.0,Mobile Phone,1.0,8.0,Credit Card,Male,2.0,3.0,Mobile Phone,4.0,Married,10.0,0.0,12.0,1.0,2.0,2.0,134.68
0,5.0,Computer,1.0,8.0,Debit Card,Male,2.5279555809413674,3.0,Mobile Phone,1.0,Single,1.0,0.0,13.0,1.0,3.0,6.0,130.68
0,30.0,Mobile Phone,1.0,9.0,Credit Card,Female,2.2111303430208338,1.0,Mobile Phone,5.0,Married,5.0,1.0,20.0,0.0,1.0,0.0,126.69999999999999
